Index,rank1,rank2,rank3,numSeats,numCands
SP3569,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3570,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3571,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3572,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3573,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3574,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3576,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3577,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3579,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3581,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3582,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3583,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3584,MATT PACKARD,skipped,skipped,1,3
SP3585,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3586,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3587,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3588,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3589,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3590,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3591,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3592,MATT PACKARD,skipped,skipped,1,3
SP3594,MATT PACKARD,skipped,skipped,1,3
SP3595,RYAN MILLER,skipped,skipped,1,3
SP3596,MATT PACKARD,skipped,skipped,1,3
SP3598,MATT PACKARD,skipped,skipped,1,3
SP3599,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3600,MATT PACKARD,skipped,skipped,1,3
SP3601,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3602,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3603,MATT PACKARD,skipped,skipped,1,3
SP3604,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3605,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3606,MATT PACKARD,skipped,skipped,1,3
SP3607,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3608,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3609,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3610,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3611,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3612,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3613,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3614,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3615,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3616,RYAN MILLER,skipped,skipped,1,3
SP3617,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3618,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3619,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3620,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3621,MATT PACKARD,skipped,skipped,1,3
SP3622,MATT PACKARD,skipped,skipped,1,3
SP3623,MATT PACKARD,skipped,skipped,1,3
SP3624,MATT PACKARD,skipped,skipped,1,3
SP3625,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3626,MATT PACKARD,skipped,skipped,1,3
SP3627,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3628,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3629,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3630,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3631,MATT PACKARD,skipped,skipped,1,3
SP3632,MATT PACKARD,skipped,skipped,1,3
SP3633,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3634,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3635,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3636,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3637,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3638,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3640,MATT PACKARD,skipped,skipped,1,3
SP3641,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3642,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3643,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3644,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3645,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3646,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3647,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3648,MATT PACKARD,skipped,skipped,1,3
SP3649,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3650,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3651,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3652,MATT PACKARD,skipped,skipped,1,3
SP3653,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3654,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3655,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3656,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3657,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3658,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3659,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3660,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3661,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3663,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3664,MATT PACKARD,skipped,skipped,1,3
SP3665,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3666,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3667,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3668,MATT PACKARD,skipped,skipped,1,3
SP3669,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3670,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3671,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3672,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3673,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3674,MATT PACKARD,skipped,skipped,1,3
SP3675,MATT PACKARD,skipped,skipped,1,3
SP3676,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3677,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3678,MATT PACKARD,skipped,skipped,1,3
SP3679,MATT PACKARD,skipped,skipped,1,3
SP3680,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3681,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3682,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3683,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3684,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3685,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3686,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3687,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3688,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3689,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3690,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3691,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3692,MATT PACKARD,skipped,skipped,1,3
SP3693,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3694,MATT PACKARD,skipped,skipped,1,3
SP3695,MATT PACKARD,skipped,skipped,1,3
SP3696,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3697,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3698,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3699,MATT PACKARD,skipped,skipped,1,3
SP3700,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3701,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3702,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3703,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3704,MATT PACKARD,skipped,skipped,1,3
SP3705,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3706,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3707,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3708,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3709,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3710,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3712,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3713,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3714,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3715,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3716,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3717,MATT PACKARD,skipped,skipped,1,3
SP3718,MATT PACKARD,skipped,skipped,1,3
SP3719,MATT PACKARD,skipped,skipped,1,3
SP3720,MATT PACKARD,skipped,skipped,1,3
SP3721,MATT PACKARD,skipped,skipped,1,3
SP3722,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3723,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3724,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3725,MATT PACKARD,skipped,skipped,1,3
SP3726,MATT PACKARD,skipped,skipped,1,3
SP3727,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3728,RYAN MILLER,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3729,MATT PACKARD,skipped,skipped,1,3
SP3730,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3731,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3732,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3734,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3735,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3736,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3737,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3738,MATT PACKARD,skipped,skipped,1,3
SP3739,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3740,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3741,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3742,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3743,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3744,MATT PACKARD,skipped,skipped,1,3
SP3745,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3746,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3747,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3748,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3749,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3750,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3751,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3752,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3753,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3754,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3755,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3756,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3757,MATT PACKARD,skipped,skipped,1,3
SP3758,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3759,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3760,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3761,MATT PACKARD,skipped,skipped,1,3
SP3762,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3763,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3764,MATT PACKARD,skipped,skipped,1,3
SP3765,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP3766,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3767,MATT PACKARD,skipped,skipped,1,3
SP3768,MATT PACKARD,skipped,skipped,1,3
SP3769,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3770,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3771,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3772,MATT PACKARD,RYAN MILLER,skipped,1,3
SP3773,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3774,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3775,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3776,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3777,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3778,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3779,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3780,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3781,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3782,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3783,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3784,MATT PACKARD,skipped,skipped,1,3
SP3785,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP3786,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3787,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3788,MATT PACKARD,skipped,skipped,1,3
SP3789,RYAN MILLER,skipped,skipped,1,3
SP3790,MATT PACKARD,skipped,skipped,1,3
SP3791,MATT PACKARD,skipped,skipped,1,3
SP3792,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3793,MATT PACKARD,skipped,skipped,1,3
SP3794,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3795,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3796,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3797,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3798,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3799,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3800,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3801,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3802,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3803,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3804,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3805,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3806,MATT PACKARD,skipped,skipped,1,3
SP3807,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3808,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3809,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3810,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3811,MATT PACKARD,skipped,skipped,1,3
SP3812,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3813,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3814,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3815,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3816,MATT PACKARD,skipped,skipped,1,3
SP3817,RYAN MILLER,skipped,skipped,1,3
SP3818,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3819,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3820,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3821,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3822,MATT PACKARD,skipped,skipped,1,3
SP3823,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3824,MATT PACKARD,skipped,skipped,1,3
SP3825,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3826,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3827,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3828,MATT PACKARD,skipped,skipped,1,3
SP3829,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3830,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3831,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3832,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP3833,MATT PACKARD,skipped,skipped,1,3
SP3834,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3835,MATT PACKARD,skipped,skipped,1,3
SP3836,MATT PACKARD,skipped,skipped,1,3
SP3837,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3838,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3839,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3840,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3841,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3842,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3843,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3844,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3845,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3846,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3847,MATT PACKARD,skipped,skipped,1,3
SP3848,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3849,MATT PACKARD,MATTHEW NORMAN BRADLEY,skipped,1,3
SP3850,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3851,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3852,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3853,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3854,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3855,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3856,MATT PACKARD,skipped,skipped,1,3
SP3857,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3858,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3859,MATT PACKARD,skipped,skipped,1,3
SP3860,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3861,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3862,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3863,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3864,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3865,MATTHEW NORMAN BRADLEY,RYAN MILLER,skipped,1,3
SP3866,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3867,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3868,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3869,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3870,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3871,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3872,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3873,MATT PACKARD,skipped,skipped,1,3
SP3874,MATT PACKARD,skipped,skipped,1,3
SP3875,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3876,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3877,RYAN MILLER,skipped,skipped,1,3
SP3878,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3879,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3880,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3881,MATTHEW NORMAN BRADLEY,RYAN MILLER,MATT PACKARD,1,3
SP3882,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3883,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3884,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3885,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3886,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3887,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3888,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3889,MATT PACKARD,skipped,skipped,1,3
SP3890,MATT PACKARD,skipped,skipped,1,3
SP3891,MATT PACKARD,skipped,skipped,1,3
SP3892,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3893,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3894,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3895,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3896,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3897,MATTHEW NORMAN BRADLEY,skipped,skipped,1,3
SP3898,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3899,MATT PACKARD,skipped,skipped,1,3
SP3901,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3902,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3903,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3904,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3905,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3906,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3907,MATTHEW NORMAN BRADLEY,MATT PACKARD,RYAN MILLER,1,3
SP3908,MATT PACKARD,skipped,skipped,1,3
SP3909,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3910,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3911,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3912,MATT PACKARD,skipped,skipped,1,3
SP3913,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3914,MATT PACKARD,skipped,skipped,1,3
SP3915,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3916,RYAN MILLER,MATTHEW NORMAN BRADLEY,MATT PACKARD,1,3
SP3917,MATT PACKARD,skipped,skipped,1,3
SP3918,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3919,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3920,MATT PACKARD,skipped,skipped,1,3
SP3921,RYAN MILLER,MATT PACKARD,MATTHEW NORMAN BRADLEY,1,3
SP3922,MATT PACKARD,skipped,skipped,1,3
SP3923,MATT PACKARD,MATTHEW NORMAN BRADLEY,RYAN MILLER,1,3
SP3924,MATT PACKARD,RYAN MILLER,MATTHEW NORMAN BRADLEY,1,3
SP3925,RYAN MILLER,skipped,skipped,1,3
