rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,Num cands,Num seats
"Reeves, Kenneth E.","Kelley, Craig A.","Seidel, Sam","Maher, David P.","Davis, Henrietta","Cheung, Leland","Ward, Larry W.","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Cheung, Leland","Seidel, Sam","Davis, Henrietta","Simmons, E. Denise","Kelley, Craig A.","Toomey, Jr., Timothy J.","Ward, Larry W.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Seidel, Sam","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Seidel, Sam","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","Davis, Henrietta","Cheung, Leland","Simmons, E. Denise","Maher, David P.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Cheung, Leland","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta","Maher, David P.","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Cheung, Leland","Davis, Henrietta","Pascual, Jamake","Decker, Marjorie C.","Simmons, E. Denise","Maher, David P.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland","Seidel, Sam","Maher, David P.","Toomey, Jr., Timothy J.","Mello, Gary W.","vanBeuzekom, Minka Y.","Kelley, Craig A.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","vanBeuzekom, Minka Y.","Nelson, Matthew P.","Cheung, Leland","Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.","Ward, Larry W.","Seidel, Sam","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Ward, Larry W.","Davis, Henrietta","Maher, David P.","Toomey, Jr., Timothy J.","Williamson, James M.","Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Seidel, Sam","Moree, Gregg J.",skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Cheung, Leland","Toomey, Jr., Timothy J.","Simmons, E. Denise","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Mello, Gary W.","Decker, Marjorie C.","Davis, Henrietta","Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Seidel, Sam","Cheung, Leland","Kelley, Craig A.","Stohlman, Jr., Thomas J.","Nelson, Matthew P.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Ward, Larry W.","Maher, David P.","Decker, Marjorie C.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Reeves, Kenneth E.","Pascual, Jamake","Toomey, Jr., Timothy J.","Williamson, James M.",19,9
"Toomey, Jr., Timothy J.","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","Seidel, Sam","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Maher, David P.","Decker, Marjorie C.","Seidel, Sam","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Williamson, James M.","Maher, David P.","vanBeuzekom, Minka Y.","Ward, Larry W.","Cheung, Leland","Seidel, Sam","Stohlman, Jr., Thomas J.","Decker, Marjorie C.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","vanBeuzekom, Minka Y.","Davis, Henrietta","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Williamson, James M.","Decker, Marjorie C.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Davis, Henrietta","Maher, David P.","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Simmons, E. Denise","Kelley, Craig A.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Seidel, Sam","Cheung, Leland","Nelson, Matthew P.","Pascual, Jamake","Reeves, Kenneth E.","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Davis, Henrietta","Decker, Marjorie C.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.",19,9
"Seidel, Sam","vanBeuzekom, Minka Y.","Marquardt, Charles J.","Mello, Gary W.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Simmons, E. Denise","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Decker, Marjorie C.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Cheung, Leland","Davis, Henrietta","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Cheung, Leland","Decker, Marjorie C.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Reeves, Kenneth E.","Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Cheung, Leland","Pascual, Jamake",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Seidel, Sam","Maher, David P.","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Nelson, Matthew P.","Mello, Gary W.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Nelson, Matthew P.","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Cheung, Leland","Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Simmons, E. Denise","Cheung, Leland","Seidel, Sam","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Decker, Marjorie C.","Toomey, Jr., Timothy J.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.","Simmons, E. Denise","Maher, David P.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Reeves, Kenneth E.","Maher, David P.","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Reeves, Kenneth E.","Simmons, E. Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Maher, David P.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","Cheung, Leland","Decker, Marjorie C.","Kelley, Craig A.","Mello, Gary W.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Seidel, Sam","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake","Toomey, Jr., Timothy J.",19,9
"Simmons, E. Denise","Reeves, Kenneth E.","Seidel, Sam","Toomey, Jr., Timothy J.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Marquardt, Charles J.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake","Mello, Gary W.",skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Simmons, E. Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Nelson, Matthew P.","Maher, David P.","Seidel, Sam","Toomey, Jr., Timothy J.","Ward, Larry W.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.","Maher, David P.","Marquardt, Charles J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Decker, Marjorie C.","Maher, David P.","Kelley, Craig A.","Moree, Gregg J.","Seidel, Sam","Ward, Larry W.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Davis, Henrietta","Toomey, Jr., Timothy J.","Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","vanBeuzekom, Minka Y.","Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Toomey, Jr., Timothy J.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Cheung, Leland","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Davis, Henrietta","Decker, Marjorie C.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Marquardt, Charles J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"vanBeuzekom, Minka Y.","Maher, David P.","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Seidel, Sam","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Cheung, Leland","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Kelley, Craig A.","Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Decker, Marjorie C.","Davis, Henrietta","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Seidel, Sam","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Simmons, E. Denise","Decker, Marjorie C.","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","vanBeuzekom, Minka Y.","Cheung, Leland","Toomey, Jr., Timothy J.","Kelley, Craig A.","Decker, Marjorie C.","Davis, Henrietta","Seidel, Sam","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Ward, Larry W.","Maher, David P.","Williamson, James M.","vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise","Kelley, Craig A.","Decker, Marjorie C.","Davis, Henrietta","Toomey, Jr., Timothy J.","Seidel, Sam","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Maher, David P.","Toomey, Jr., Timothy J.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Seidel, Sam","Maher, David P.","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Stohlman, Jr., Thomas J.","Cheung, Leland","Kelley, Craig A.","Maher, David P.","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
"Kelley, Craig A.","Simmons, E. Denise","Decker, Marjorie C.","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,19,9
