,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
487,New York City/NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,4,['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly'],['James F. Reilly']
488,New York City/NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,14,['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams'],['Nantasha M. Williams']
489,New York City/NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,10,['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler'],['Lincoln Restler']
490,New York City/NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,6,['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Steven Matteo'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella'],['Vito Fossella']
491,New York City/NewYorkCity_06222021_DEMCouncilMember10thCouncilDistrict.csv,10,['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa'],['Carmen N. De La Rosa']
492,New York City/NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict.csv,5,['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams'],['Adrienne E. Adams']
493,New York City/NewYorkCity_06222021_DEMCouncilMember15thCouncilDistrict.csv,10,['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz'],['Oswald Feliz']
494,New York City/NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,10,['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse'],['Mercedes Narcisse']
495,New York City/NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,5,['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers'],['Selvena N. Brooks-Powers']
496,New York City/NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,9,['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson'],['Crystal Hudson']
497,New York City/NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,8,['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Felicia Singh'],['Michael G. Scala'],['Felicia Singh']
498,New York City/NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,4,['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden'],['Robert F. Holden']
499,New York City/NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,11,['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks'],['Kamillah Hanks']
500,New York City/NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,11,['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman'],['Lynn C. Schulman']
501,New York City/NewYorkCity_06222021_DEMCouncilMember11thCouncilDistrict.csv,9,['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz'],['Eric Dinowitz']
502,New York City/NewYorkCity_06222021_DEMCouncilMember1stCouncilDistrict.csv,11,['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte'],['Christopher Marte']
503,New York City/NewYorkCity_06222021_DEMCouncilMember14thCouncilDistrict.csv,8,['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez'],['Pierina Ana Sanchez']
504,New York City/NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,9,['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin'],['Julie Menin']
505,New York City/NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict.csv,4,['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera'],['Carlina Rivera']
506,New York City/NewYorkCity_06222021_DEMCouncilMember26thCouncilDistrict.csv,17,['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won'],['Julie Won']
507,New York City/NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,6,['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez'],['Jennifer Gutierrez']
508,New York City/NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,7,['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein'],['Steven Saperstein']
509,New York City/NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,6,['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan'],['Ari Kagan']
510,New York City/NewYorkCity_06222021_DEMBoroughPresidentQueens.csv,5,['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Elizabeth S. Crowley'],['Elizabeth S. Crowley'],['Elizabeth S. Crowley'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.'],['Elizabeth S. Crowley'],['Donovan J. Richards Jr.'],['Donovan J. Richards Jr.']
511,New York City/NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict.csv,8,['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher'],['Erik D. Bottcher']
512,New York City/NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,4,['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen'],['Timothy Rosen']
513,New York City/NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,4,['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino'],['Vickie Paladino']
514,New York City/NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,5,['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams'],['Jumaane D. Williams']
515,New York City/NewYorkCity_06222021_REPMayorCitywide.csv,4,['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa'],['Curtis A. Sliwa']
516,New York City/NewYorkCity_06222021_DEMComptrollerCitywide.csv,12,['Brad Lander'],['Brad Lander'],['Brad Lander'],['Corey D. Johnson'],['Corey D. Johnson'],['Corey D. Johnson'],['Brad Lander'],['Brad Lander'],['Brad Lander'],['Brad Lander'],['Brad Lander'],['Brad Lander'],['Brad Lander'],['Corey D. Johnson'],['Corey D. Johnson'],['Brad Lander']
517,New York City/NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict.csv,8,['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles'],['Alexa Aviles']
518,New York City/NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,9,['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee'],['Linda Lee']
519,New York City/NewYorkCity_06222021_DEMBoroughPresidentRichmond.csv,7,['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy'],['Mark S. Murphy']
520,New York City/NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,4,['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz'],['Ariel Rivera-Diaz']
521,New York City/NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict.csv,8,['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse'],['Sandy Nurse']
522,New York City/NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,7,['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Fernando Cabrera'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson'],['Vanessa L. Gibson']
523,New York City/NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,8,['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban'],['Tiffany Caban']
524,New York City/NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,10,['Yi Andy Chen'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Shekar Krishnan'],['Yi Andy Chen'],['Shekar Krishnan']
525,New York City/NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict.csv,8,['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer'],['Gale A. Brewer']
526,New York City/NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict.csv,10,['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias'],['Amanda Farias']
527,New York City/NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,9,['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine'],['Mark D. Levine']
528,New York City/NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,10,['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung'],['Sandra Ung']
529,New York City/NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,4,['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola'],['Joann Ariola']
530,New York City/NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,15,['Bill Perkins'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Bill Perkins'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan'],['Athena Moore'],['Kristin Richardson Jordan'],['Kristin Richardson Jordan']
531,New York City/NewYorkCity_06222021_DEMCouncilMember17thCouncilDistrict.csv,4,['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.'],['Rafael Salamanca Jr.']
532,New York City/NewYorkCity_06222021_CONCouncilMember19thCouncilDistrict.csv,4,['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos'],['John-Alexander Sakelos']
533,New York City/NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,7,['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya'],['Francisco P. Moya']
534,New York City/NewYorkCity_06222021_DEMCouncilMember12thCouncilDistrict.csv,5,['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley'],['Kevin Riley']
535,New York City/NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,7,['Marko Kepi'],['David M. Carr'],['David M. Carr'],['Marko Kepi'],['David M. Carr'],['Marko Kepi'],['Marko Kepi'],['David M. Carr'],['David M. Carr'],['David M. Carr'],['David M. Carr'],['David M. Carr'],['David M. Carr'],['Marko Kepi'],['Marko Kepi'],['David M. Carr']
536,New York City/NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,4,['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy'],['Darlene Mealy']
537,New York City/NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,7,['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Tahirah A. Moore'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Chi A. Osse'],['Tahirah A. Moore'],['Chi A. Osse'],['Chi A. Osse']
538,New York City/NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict.csv,13,['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph'],['Rita C. Joseph']
539,New York City/NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict.csv,9,['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif'],['Shahana K. Hanif']
540,New York City/NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,6,['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron'],['Charles Barron']
541,New York City/NewYorkCity_06222021_DEMCouncilMember45thCouncilDistrict.csv,5,['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis'],['Farah N. Louis']
542,New York City/NewYorkCity_06222021_DEMCouncilMember16thCouncilDistrict.csv,6,['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens'],['Althea V. Stevens']
543,New York City/NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,6,['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala'],['Diana I. Ayala']
544,New York City/NewYorkCity_06222021_DEMCouncilMember13thCouncilDistrict.csv,7,['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez'],['Marjorie Velazquez']
545,New York City/NewYorkCity_06222021_REPBoroughPresidentQueens.csv,4,['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566'],['219566']
546,New York City/NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict.csv,6,['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro'],['James F. Gennaro']
